0,2,4,269.755,199.829,305.097
0,7,6,319.027,328.518,70.733
3,8,8,357.765,77.454,32.893
1,7,4,75.749,301.935,320.807
4,3,3,43.444,36.759,303.614
5,7,7,105.443,151.405,107.077
1,2,1,11.138,199.917,143.516
3,7,6,134.075,152.564,345.069
1,5,2,55.479,149.25,263.028
1,0,6,205.95,307.264,144.418
6,3,0,303.282,259.682,46.614
0,4,6,25.612,271.126,213.354
3,8,4,299.015,33.309,107.64
8,8,4,313.999,278.39,319.361
6,5,6,56.412,119.377,242.655
0,3,4,287.833,333.102,7.69
6,7,8,292.91,130.672,156.264
1,3,6,262.73,128.239,218.373
8,4,0,189.107,45.347,24.814
5,6,4,312.944,237.464,316.294
5,6,4,31.45,127.983,45.642
5,0,5,250.789,181.034,280.8
2,7,5,164.256,237.566,153.286
2,4,1,344.35,238.846,233.964
2,4,8,247.036,109.078,99.157
0,5,2,167.435,219.433,172.215
4,7,2,24.173,21.633,252.761
0,4,5,232.277,327.067,232.84
1,8,3,82.175,145.485,323.841
6,3,3,19.091,67.245,135.471
1,6,3,124.87,120.812,230.626
7,4,0,42.733,5.579,56.714
6,6,6,91.617,357.931,292.032
8,3,6,14.694,148.046,204.194
5,5,0,72.578,112.737,187.444
2,1,8,266.847,275.387,171.263
6,2,0,105.922,185.724,134.257
0,0,4,167.239,221.334,86.138
7,1,4,133.724,315.926,6.372
6,4,8,55.595,247.301,239.215
0,2,3,157.437,295.986,134.994
6,2,0,10.465,17.72,256.333
7,0,4,198.901,215.228,97.808
3,2,7,256.459,122.165,63.9
8,0,0,97.5,21.867,87.125
4,4,0,285.791,162.249,4.391
0,1,8,47.886,89.886,120.811
6,7,2,213.098,344.444,332.003
2,2,6,183.372,47.333,284.153
4,0,5,304.185,12.436,277.664
5,3,5,334.227,205.584,300.779
8,2,4,325.17,280.851,67.057
3,2,3,262.543,12.517,7.298
1,2,4,334.744,272.194,154.054
7,5,3,113.501,218.512,253.504
3,2,8,189.061,123.687,329.501
8,1,1,181.442,80.181,177.091
5,3,3,272.128,260.057,45.499
0,6,0,22.227,151.802,162.766
4,0,2,251.962,41.671,146.301
3,7,3,195.853,43.907,141.952
6,8,8,195.631,82.7,239.285
1,7,2,256.407,4.594,108.307
3,2,1,170.797,219.603,323.213
0,8,6,39.327,42.775,6.583
4,5,1,127.243,124.931,247.035
5,1,1,115.685,82.809,99.311
2,0,0,9.936,140.724,184.812
2,8,4,121.387,18.915,82.757
7,2,0,185.033,336.27,133.578
6,0,4,261.347,67.371,28.908
6,4,2,244.517,70.539,46.253
4,1,1,69.253,207.828,107.344
3,6,0,169.245,165.312,41.487
6,7,3,274.148,198.235,90.524
5,2,4,45.411,325.665,61.239
8,2,1,329.533,304.316,127.379
1,0,3,304.637,127.388,11.228
5,6,3,68.479,291.718,319.106
0,5,3,130.206,9.869,228.673
4,6,3,340.439,217.388,225.826
1,7,2,167.148,337.619,104.173
5,5,5,20.095,217.673,324.018
1,6,8,127.408,13.437,170.202
4,8,4,314.208,288.741,224.596
8,4,2,197.725,32.479,121.323
7,8,4,115.368,149.959,267.593
4,8,4,81.745,129.737,82.41
2,2,6,77.881,73.207,247.777
5,1,5,245.143,106.605,279.086
8,7,6,90.501,45.133,121.337
4,3,6,255.714,64.992,0.64
4,1,3,230.055,273.918,82.593
0,5,0,298.365,122.839,172.593
8,8,2,315.081,42.654,63.85
7,0,7,316.559,70.623,306.894
7,8,3,103.798,199.488,332.525
4,7,3,215.963,129.809,225.542
6,4,1,238.581,238.447,189.971
1,2,3,30.864,247.258,115.703
6,6,6,249.883,352.198,214.108
8,1,1,158.252,107.696,111.143
0,7,3,4.002,117.275,283.766
8,6,6,93.377,297.824,352.767
6,7,1,171.163,334.263,88.707
3,2,6,7.104,308.765,264.367
3,8,5,219.115,220.714,348.367
0,0,4,2.045,49.784,28.961
3,6,7,182.578,167.604,166.579
5,8,5,3.392,99.522,43.024
1,0,2,51.625,307.214,101.554
0,2,1,292.506,236.217,333.304
2,4,4,93.18,223.363,99.276
6,1,3,205.997,107.935,98.312
6,8,5,353.522,18.899,304.16
5,7,1,55.932,99.359,22.105
8,2,8,186.001,236.288,296.242
4,2,1,75.747,103.77,62.635
2,1,8,153.799,254.216,78.807
1,6,2,347.331,266.563,198.404
6,0,7,191.587,120.057,40.892
5,7,7,154.067,44.815,254.306
6,7,7,118.471,94.681,113.409
5,2,1,93.851,321.97,319.531
8,0,1,43.875,185.834,115.437
5,5,2,338.978,247.416,71.555
0,1,1,319.425,159.501,140.872
5,4,0,54.041,207.419,164.804
1,1,2,326.596,118.451,19.639
3,6,1,186.584,118.843,7.082
2,4,7,290.678,356.317,337.372
1,5,1,313.767,246.003,274.104
5,1,5,333.065,216.271,134.092
7,7,4,137.376,37.651,179.926
0,1,0,24.78,110.607,106.409
6,5,8,263.353,345.697,288.195
7,8,1,22.516,235.316,67.13
4,8,5,215.95,61.826,29.491
2,1,8,188.258,1.567,287.597
4,1,3,262.667,345.566,246.097
7,7,0,309.197,338.037,351.739
2,0,8,123.929,51.504,128.51
1,0,3,118.32,266.295,286.865
2,2,6,301.523,59.904,329.086
8,6,0,65.655,243.545,179.887
8,0,8,338.623,327.449,182.203
5,4,0,102.435,355.77,199.461
4,0,0,161.908,330.396,240.22
6,0,3,306.159,265.444,230.577
8,7,0,25.948,336.199,284.79
7,7,2,154.298,239.187,120.756
5,0,7,18.66,223.299,104.301
4,3,8,28.82,359.509,319.254
3,4,6,212.681,75.589,304.075
5,8,4,171.663,121.671,206.698
4,6,1,23.156,30.464,121.817
3,2,2,117.037,71.207,209.289
3,7,4,35.357,94.159,226.237
0,8,2,79.652,10.79,186.483
0,7,7,52.262,32.175,177.247
2,3,6,127.214,226.418,190.961
8,0,2,341.393,315.361,37.687
6,6,0,96.807,282.962,200.85
6,5,4,334.276,6.324,88.761
0,6,3,216.399,14.93,239.524
1,7,4,159.514,357.719,271.524
7,7,4,248.93,218.775,94.831
1,1,7,231.644,267.239,208.599
8,3,8,172.351,334.13,74.812
5,1,0,306.772,331.179,174.729
3,0,4,261.233,357.209,58.576
4,0,1,290.273,261.107,302.324
1,0,4,191.259,330.127,85.826
3,4,4,280.394,87.096,175.438
8,7,4,124.564,87.351,159.276
8,8,3,116.253,121.698,65.344
8,6,1,78.877,329.925,137.712
5,7,7,203.542,233.581,59.271
7,7,1,121.506,12.432,350.605
0,2,8,54.695,325.645,168.597
3,8,6,358.089,119.016,322.876
8,2,1,275.454,37.464,213.142
8,0,7,339.692,257.956,295.673
2,2,4,304.69,328.876,37.236
5,5,1,256.084,108.33,156.242
7,3,6,318.519,336.763,35.562
0,6,8,281.422,116.907,344.205
7,6,7,135.812,44.135,76.116
1,3,0,251.889,321.053,320.808
5,1,8,242.352,147.457,359.301
5,8,1,304.488,27.661,121.088
3,5,4,160.02,354.514,255.844
4,6,3,27.943,213.512,5.437
4,4,3,111.467,66.998,66.053
5,8,1,18.715,319.147,351.689
3,2,5,199.986,73.941,11.549
1,1,7,357.749,329.041,53.583
5,1,3,213.518,75.024,294.422
5,8,3,120.866,160.128,158.3
3,3,4,134.126,111.884,279.223
2,2,3,3.786,117.789,29.114
2,1,8,190.908,282.244,305.569
0,6,7,46.811,84.267,258.76
8,6,8,94.796,284.847,330.083
4,6,6,149.635,211.826,233.222
2,2,4,132.051,106.284,167.132
6,7,6,203.921,119.271,204.082
4,5,2,198.498,218.056,57.839
2,4,2,192.357,209.076,262.901
3,0,0,215.831,354.622,256.208
6,6,5,18.575,71.202,21.564
4,7,0,228.431,268.922,193.473
5,0,7,257.664,267.721,212.818
7,0,2,264.956,303.544,135.166
1,8,6,59.173,74.568,159.961
5,1,0,200.492,292.767,89.538
4,2,1,136.484,50.369,310.394
3,5,3,213.764,221.921,270.942
6,5,7,171.931,248.584,107.793
6,5,5,7.349,207.711,173.523
7,0,8,1.865,17.343,206.585
2,3,3,196.938,330.926,85.311
6,0,6,42.554,108.682,175.48
0,6,0,184.673,252.305,310.443
4,7,3,44.688,112.26,336.521
5,3,3,69.855,103.33,197.09
7,4,7,128.726,21.058,148.083
8,6,7,159.966,153.366,80.699
7,2,7,334.95,169.389,8.557
4,7,2,159.226,214.433,84.782
2,0,6,242.702,36.469,39.846
1,2,7,43.603,73.242,12.46
8,6,1,239.444,42.601,167.581
6,5,3,6.05,137.204,251.7
0,4,8,274.621,24.679,150.74
8,5,5,317.391,3.991,52.348
1,4,6,299.365,213.303,114.71
0,7,4,169.65,310.763,80.364
6,0,4,156.919,299.944,122.72
1,2,0,255.746,85.328,159.271
6,3,4,158.988,280.756,71.46
6,0,6,213.749,351.201,51.748
8,6,1,188.122,123.658,147.37
5,2,6,268.309,188.158,281.517
0,2,5,246.349,138.541,252.231
0,3,8,246.681,246.442,220.473
5,2,5,113.443,260.729,93.206
8,7,8,84.844,174.05,87.697
2,1,4,187.283,89.026,184.119
1,0,0,162.607,226.654,216.851
2,2,1,144.017,85.069,307.792
1,7,0,178.886,103.242,36.293
1,0,1,65.87,328.937,303.748
7,8,5,155.535,348.095,155.917
6,3,1,281.972,303.377,76.375
6,7,1,325.474,84.521,311.938
8,7,6,255.098,94.3,65.749
7,7,4,318.704,11.237,211.178
7,2,8,102.088,146.528,316.875
7,8,8,2.445,196.418,265.21
5,8,3,157.339,48.25,304.717
2,5,5,170.362,165.223,45.941
1,4,7,347.533,63.151,284.781
1,0,4,311.741,270.278,55.23
7,6,6,291.969,76.166,326.201
1,7,2,110.687,54.413,22.12
8,8,6,302.67,14.397,328.673
5,3,6,64.309,243.764,197.388
6,3,8,148.409,305.818,154.001
8,8,8,76.683,227.576,153.114
4,0,8,168.168,281.01,301.178
4,2,5,19.082,240.587,160.388
2,0,1,168.977,317.744,262.789
6,4,3,139.624,343.9,29.237
6,2,8,277.058,336.122,291.92
0,6,4,248.377,190.829,193.36
7,8,4,122.002,147.101,182.713
0,2,5,34.121,79.694,207.477
6,6,1,195.797,241.012,220.959
3,5,4,24.443,54.474,326.74
3,5,1,157.664,104.421,320.038
1,5,1,309.971,239.163,336.045
2,0,1,80.464,263.472,267.932
1,3,1,131.49,57.283,223.468
3,6,6,162.729,298.514,115.912
2,6,1,2.414,110.07,240.068
2,2,7,8.558,82.125,339.469
1,1,8,35.075,282.965,138.827
6,1,3,245.273,104.101,39.266
5,6,8,139.899,116.662,199.988
1,2,2,161.233,130.415,3.382
5,1,8,349.618,115.526,277.828
1,0,1,222.84,341.837,200.808
0,1,2,48.082,74.407,182.004
7,6,6,216.161,105.263,256.029
7,6,8,16.446,113.38,142.633
4,5,1,234.198,175.482,146.833
8,2,1,137.964,226.477,14.373
3,3,7,333.413,249.712,287.814
2,8,8,187.831,349.129,137.949
4,7,6,202.624,92.572,57.179
4,4,0,35.89,117.982,191.398
1,0,5,38.339,289.947,44.77
4,2,5,20.215,343.77,20.9
0,4,8,69.719,276.724,17.451
8,0,0,200.534,336.979,171.807
2,7,2,46.631,272.936,74.864
0,3,6,224.087,243.67,42.428
2,3,5,191.679,150.135,302.936
8,1,8,299.647,144.873,21.903
6,1,8,307.499,138.927,77.954
0,4,0,296.369,315.621,236.744
5,4,1,182.123,147.0,214.256
2,7,1,165.063,254.76,233.848
1,5,3,92.029,325.935,172.875
8,5,7,255.094,346.366,160.129
6,3,1,48.681,139.876,329.634
6,4,7,357.847,228.366,302.982
8,0,6,69.052,300.722,0.275
6,2,3,179.842,334.829,225.751
2,8,7,341.54,161.082,278.573
5,3,6,247.039,103.923,97.216
1,3,2,184.055,232.091,266.596
5,5,7,287.684,245.824,48.623
8,1,7,231.691,358.332,266.226
1,4,8,119.04,227.98,290.224
1,8,4,322.704,21.581,289.702
7,0,2,33.038,232.007,281.63
8,7,8,54.82,297.887,137.292
4,7,8,170.817,107.802,255.693
1,7,0,10.081,120.24,164.379
5,7,3,318.811,283.534,172.695
5,7,5,60.308,91.994,257.938
2,8,3,245.994,329.242,216.502
8,5,4,78.203,290.905,132.227
1,5,8,176.566,122.94,156.203
1,8,2,282.263,189.241,217.627
8,1,8,208.758,250.685,87.44
8,3,0,209.668,186.707,10.724
7,8,1,228.617,169.268,159.003
3,4,7,234.728,148.921,290.305
1,3,2,73.378,306.641,202.795
2,8,0,85.246,269.444,294.103
5,3,8,236.092,84.572,35.621
8,8,4,12.709,219.092,186.028
8,5,2,245.306,315.64,359.991
7,0,7,129.987,173.406,180.413
0,0,1,50.025,16.867,13.262
1,7,8,125.502,244.759,45.523
0,2,8,130.489,314.505,282.808
2,3,1,104.608,182.953,99.823
6,4,1,343.03,173.832,22.272
5,4,1,275.601,309.59,79.884
2,1,4,338.824,323.818,305.088
8,5,3,149.384,314.262,244.131
3,8,6,92.963,329.026,72.389
1,0,8,192.017,95.097,288.972
1,8,8,13.366,45.026,348.478
7,2,0,338.041,149.757,78.653
0,7,1,257.751,263.673,33.718
3,0,4,219.333,74.735,65.098
2,6,0,184.174,257.817,149.494
0,5,0,284.479,151.645,344.074
5,4,1,2.723,71.478,236.913
0,3,0,247.285,207.6,60.405
5,1,1,104.776,57.749,12.008
0,5,1,15.0,117.93,64.364
4,2,8,163.646,19.727,182.35
4,1,2,282.146,128.66,285.843
5,1,6,74.501,301.108,329.449
6,2,1,8.129,351.197,132.68
3,5,6,200.987,301.373,45.215
8,8,7,161.344,21.848,74.17
0,1,3,308.852,339.081,69.61
7,4,8,243.9,104.543,205.028
6,5,3,114.375,259.105,173.442
4,1,0,18.199,292.289,86.927
8,5,6,78.719,318.142,25.196
0,5,6,155.432,126.066,97.543
6,8,7,138.376,75.181,58.512
4,1,6,110.578,90.886,356.0
8,7,8,118.845,122.307,258.566
5,1,1,206.09,314.44,158.46
4,6,8,229.676,246.509,245.689
0,0,6,10.431,147.049,221.794
2,6,3,289.575,192.021,318.425
8,8,0,84.355,188.243,65.555
3,1,8,17.567,60.994,278.01
6,5,4,310.569,229.632,269.655
6,6,8,172.008,174.186,137.388
2,4,1,227.931,161.246,97.468
3,6,2,187.558,347.396,185.709
2,4,4,207.828,149.494,173.465
2,3,0,333.529,296.046,67.761
0,4,6,50.371,114.647,93.992
4,3,3,103.974,291.469,119.022
0,3,4,95.47,308.824,344.658
2,4,4,135.343,185.022,320.953
0,4,3,164.064,80.435,333.532
0,7,7,130.801,283.214,289.044
6,3,6,326.987,135.615,33.114
6,8,4,123.366,273.602,292.119
8,7,1,282.108,333.808,279.621
5,4,3,163.742,106.629,196.301
2,4,5,9.545,352.39,322.156
7,7,7,124.625,162.891,9.694
7,3,5,224.701,187.06,200.388
8,4,0,3.22,193.582,318.815
1,8,2,291.064,334.19,157.586
8,7,5,59.549,195.812,109.463
4,3,3,277.744,84.07,85.411
8,4,5,269.287,338.256,313.188
3,7,5,20.106,144.936,83.114
7,3,6,297.098,50.24,350.497
3,5,5,256.198,212.672,225.005
4,8,6,81.908,210.39,26.478
3,7,7,200.425,328.925,267.243
1,2,3,316.95,100.85,76.321
8,4,8,100.639,336.949,17.296
5,3,3,56.858,342.838,44.47
1,8,1,228.466,204.752,230.334
4,2,7,272.595,52.201,111.993
5,0,7,94.932,193.891,99.632
4,2,6,263.896,175.6,263.674
7,7,4,289.519,97.766,257.181
3,2,3,145.449,14.604,155.65
8,6,6,290.088,205.169,341.649
7,4,0,28.378,239.209,62.16
7,8,6,347.691,318.116,2.678
3,1,6,192.661,247.346,19.604
7,8,0,233.717,174.03,69.846
2,6,7,68.451,28.734,323.894
1,8,8,11.23,315.754,353.979
3,2,3,102.398,353.444,130.611
3,1,4,49.927,279.913,200.12
4,8,7,7.272,243.495,213.971
3,7,4,185.099,282.733,302.628
7,7,5,81.731,130.555,200.835
2,4,4,268.368,317.039,75.054
1,0,2,48.888,292.462,304.134
4,6,7,171.375,80.438,180.761
7,7,4,185.272,34.541,341.403
4,5,4,81.513,135.472,198.471
0,7,1,246.994,299.606,148.922
1,0,0,188.495,223.945,70.279
0,1,8,189.58,144.913,59.358
3,4,1,45.674,131.95,89.204
2,2,4,32.876,307.95,17.698
4,8,1,43.381,213.877,268.754
0,3,8,261.727,98.128,83.901
3,1,0,245.749,234.483,1.867
1,4,7,219.622,52.529,221.836
4,8,7,57.67,311.057,295.104
4,2,6,346.968,67.726,131.358
7,8,4,310.346,355.466,186.643
8,4,5,354.732,250.408,175.355
2,6,2,186.533,185.483,205.121
2,8,7,74.914,99.455,115.186
1,2,7,339.701,20.35,329.723
5,3,8,319.365,321.777,88.445
5,2,8,169.038,243.496,347.656
4,7,3,266.048,111.51,277.792
0,2,4,105.989,17.252,202.319
8,8,8,55.824,287.991,357.24
7,8,6,116.281,84.247,147.149
4,4,1,352.5,75.563,163.266
5,8,8,159.333,29.745,348.085
8,4,7,321.024,343.794,9.24
0,5,4,182.578,216.5,85.792
2,8,2,30.639,11.151,315.082
6,5,3,281.579,155.246,341.064
5,4,0,85.641,356.525,10.564
4,1,7,55.945,288.241,262.897
1,3,1,309.124,260.512,107.934
2,3,7,65.093,51.204,28.218
4,4,8,78.831,232.864,249.132
5,1,3,285.496,357.569,141.017
8,6,7,303.077,149.796,78.085
3,1,3,93.824,336.994,325.452
8,6,4,237.287,303.942,314.803
1,7,2,278.557,122.842,30.256
1,8,2,42.155,51.611,131.34
8,6,8,287.993,11.332,182.553
7,5,2,136.482,349.983,244.29
7,4,7,143.268,174.677,271.833
4,6,8,217.617,84.52,348.451
0,7,7,29.314,35.43,309.668
7,0,6,10.216,169.553,210.799
3,1,1,0.495,10.549,93.245
7,6,8,243.98,192.834,55.248
6,0,1,258.279,232.201,69.232
4,7,2,125.487,53.108,123.894
2,4,7,311.539,111.364,19.864
8,2,2,20.564,275.569,7.344
8,0,5,62.715,224.707,225.449
3,8,0,106.739,118.004,85.622
3,6,7,235.318,197.82,288.356
7,5,1,29.539,340.834,186.858
0,0,5,121.861,81.879,298.043
4,4,0,8.504,249.615,208.294
3,6,6,76.157,299.005,316.979
3,3,1,22.323,246.74,173.774
0,2,0,128.923,265.466,121.435
8,2,0,15.873,85.177,288.408
0,4,8,245.783,327.847,238.282
6,4,7,143.067,152.772,33.017
8,1,8,230.53,244.886,40.247
5,7,8,249.831,189.602,170.919
1,7,7,211.385,25.406,159.407
4,1,6,143.764,83.311,301.083
5,6,7,126.668,259.368,157.877
7,0,6,226.308,120.266,216.182
0,6,8,190.926,173.97,88.578
7,6,3,18.696,16.378,59.69
2,2,0,356.247,102.21,307.387
2,0,2,251.439,339.0,7.444
0,3,1,85.186,84.945,167.502
2,2,4,83.9,45.248,165.779
7,1,4,98.805,212.651,4.666
6,6,4,155.4,308.192,261.211
8,6,8,12.102,83.058,101.71
2,2,4,350.487,114.202,238.231
5,6,5,88.042,79.171,43.738
8,8,6,134.078,208.792,290.099
5,5,8,37.664,2.114,241.066
6,2,3,29.148,98.795,284.863
7,7,7,108.766,76.087,226.924
0,2,8,356.954,5.122,108.072
1,3,4,346.569,211.909,278.233
5,1,6,149.197,85.183,200.502
1,6,6,103.607,239.907,197.04
0,2,2,292.585,79.891,208.097
5,4,7,192.2,152.643,309.066
0,2,0,92.522,19.763,168.237
5,4,3,9.157,6.774,72.479
2,1,2,277.909,305.1,87.491
8,3,5,141.915,82.592,356.036
0,8,8,207.391,33.86,60.57
2,8,3,50.25,85.642,333.553
8,0,4,11.371,278.407,353.235
7,3,2,229.636,310.071,99.923
5,2,6,70.396,212.951,198.337
0,2,2,325.208,351.889,38.973
6,3,4,109.651,277.579,164.085
3,5,7,306.344,39.416,285.538
6,2,8,203.685,151.798,179.334
6,1,5,197.681,35.179,236.416
5,8,2,207.058,105.58,151.75
5,4,2,110.059,341.8,98.427
1,3,3,173.802,277.011,76.527
0,3,6,200.59,312.02,258.361
2,5,4,242.751,26.858,61.971
7,7,2,268.969,214.967,126.578
7,2,0,133.521,208.303,27.081
2,0,3,156.429,13.013,26.226
4,2,2,126.482,234.25,180.636
0,4,5,126.046,173.055,342.302
2,5,3,176.117,117.396,305.045
6,2,7,226.193,20.482,263.365
2,6,7,107.784,223.955,32.358
7,8,3,11.056,158.027,15.602
7,8,5,310.046,302.642,180.595
6,0,0,331.671,272.311,257.953
6,8,0,343.931,353.291,292.11
1,3,5,306.199,11.68,79.496
0,7,4,292.432,16.373,103.196
1,8,7,260.562,256.884,117.446
6,1,5,341.689,87.059,13.017
3,1,3,335.334,91.522,9.847
2,5,0,134.471,314.996,254.861
3,6,6,353.063,72.455,319.583
2,4,5,184.095,50.158,183.901
8,6,0,14.217,136.594,21.198
3,3,5,162.637,157.268,347.302
2,0,6,176.511,172.198,99.093
6,1,5,200.427,53.218,254.248
4,5,8,56.547,326.95,353.012
1,0,0,101.339,35.047,62.195
1,2,6,335.733,102.274,132.299
8,8,2,268.257,202.004,47.657
0,3,0,192.977,63.382,162.358
1,6,8,273.477,328.235,46.424
4,6,5,248.519,60.999,194.705
1,3,1,134.716,333.929,38.282
5,1,5,302.259,182.88,151.772
7,4,5,242.689,96.069,34.077
5,3,8,107.94,333.971,32.753
5,3,1,274.353,220.67,259.012
2,0,2,223.339,202.372,67.458
3,7,4,306.766,132.321,38.651
5,6,0,334.492,138.344,64.236
6,4,7,204.652,81.842,156.616
3,5,4,224.065,72.751,4.389
3,2,4,94.097,153.077,11.631
0,3,6,46.193,341.426,185.959
6,4,5,180.957,37.151,140.859
6,6,1,23.469,240.726,91.845
8,6,4,104.112,177.977,52.385
6,3,4,258.307,142.42,48.063
7,6,7,142.168,302.889,233.83
6,3,7,192.758,8.761,93.882
2,7,7,43.48,158.875,87.592
7,8,1,296.097,241.902,262.163
0,3,2,132.58,180.888,63.902
4,1,1,53.011,185.998,161.157
2,1,0,88.009,176.608,358.301
0,5,7,160.012,186.575,51.709
8,1,1,130.557,92.081,236.647
3,7,7,214.611,211.645,172.224
0,2,8,193.108,271.357,41.532
6,1,5,283.364,263.189,242.609
7,3,6,176.347,130.476,260.815
1,1,4,332.648,5.778,104.244
2,4,7,300.955,230.49,249.138
5,5,2,99.63,244.345,314.686
5,6,8,39.277,118.493,53.375
1,0,7,300.641,86.992,271.252
8,2,2,333.522,240.604,268.822
0,7,3,78.246,56.839,211.465
4,3,8,216.161,286.58,49.999
8,8,7,317.729,74.727,112.028
2,7,7,336.108,91.416,142.849
2,6,0,92.007,344.701,13.02
6,4,8,214.333,89.637,293.268
5,1,6,237.332,184.506,31.36
4,7,8,36.227,333.953,292.984
4,8,2,247.441,205.836,153.309
4,3,6,209.632,245.672,237.189
2,3,3,118.679,228.017,187.333
2,1,6,9.198,247.592,311.271
0,8,0,276.88,35.614,158.748
0,2,5,28.59,159.28,1.587
6,1,2,47.294,104.987,114.195
5,1,7,103.062,36.472,236.707
7,1,3,96.373,266.292,353.682
5,0,0,134.991,287.846,9.437
0,6,6,280.209,107.958,193.371
4,7,8,142.298,199.719,51.847
6,5,4,261.201,207.397,110.174
3,3,4,259.378,311.238,105.631
5,6,6,145.737,217.735,15.972
6,2,7,296.324,36.621,311.232
7,0,6,111.222,345.384,239.367
0,3,3,18.625,152.226,247.535
2,5,6,130.012,54.077,266.247
6,2,1,51.606,172.741,339.681
7,5,6,301.272,337.853,85.295
6,7,8,295.114,83.694,101.024
3,5,7,28.779,330.633,5.668
0,3,4,170.413,214.759,47.886
6,6,2,358.857,177.736,187.916
0,5,5,297.05,314.262,329.257
3,4,8,21.88,338.94,143.779
5,2,7,263.787,319.585,222.4
8,8,7,54.272,155.387,136.208
1,7,2,41.458,132.108,208.542
0,3,5,199.575,231.684,205.373
1,2,1,347.024,259.875,112.782
