1,4,7,62.011,210.446,131.895
4,1,0,60.322,92.853,183.386
3,3,5,115.485,359.382,204.183
4,4,3,89.635,210.169,320.766
3,1,5,193.412,212.528,205.168
3,2,0,280.844,75.15,2.792
3,3,7,133.631,305.172,315.674
6,1,3,81.607,317.909,68.728
0,2,0,99.116,348.926,88.911
2,6,2,277.255,64.559,81.186
7,6,2,27.23,165.613,18.63
2,0,2,155.967,138.578,124.276
0,0,7,358.75,81.277,8.017
3,4,3,317.698,229.052,138.453
3,3,0,223.949,86.149,146.748
1,0,7,299.534,177.32,155.638
6,1,6,131.162,83.293,6.413
5,1,6,242.383,208.595,286.807
2,5,8,304.664,311.623,337.303
3,4,7,313.891,118.815,255.17
3,6,6,150.739,103.472,82.578
0,5,8,163.944,73.819,87.358
1,8,3,282.905,350.412,206.541
0,6,0,234.54,52.179,339.464
6,6,7,67.536,214.427,12.675
6,2,1,339.146,317.21,88.919
4,0,1,72.858,179.342,266.291
0,4,1,349.551,98.902,246.892
2,0,6,166.646,323.975,65.608
8,6,4,142.293,174.557,308.992
0,4,8,161.828,354.198,333.937
6,7,1,113.334,122.525,32.675
4,2,3,325.462,154.03,93.114
8,3,3,351.014,279.91,44.951
1,8,5,332.161,255.853,341.077
3,6,1,118.265,240.247,332.177
8,2,1,167.728,295.825,167.207
0,0,5,45.392,275.481,183.928
1,8,4,306.621,84.07,41.88
1,4,0,185.784,189.504,350.32
1,0,1,262.291,128.958,133.428
6,8,5,109.743,242.307,324.971
2,7,4,189.192,237.702,104.479
1,8,2,188.935,79.862,31.687
5,3,0,247.167,329.188,59.307
8,5,2,255.103,295.088,268.323
6,6,0,211.172,213.268,7.737
4,8,8,101.631,244.659,90.84
0,7,0,85.472,108.337,112.557
7,5,3,209.114,257.948,129.075
0,0,7,30.939,133.074,134.239
2,5,4,63.503,86.318,295.292
1,8,0,293.215,98.84,347.879
3,0,5,171.646,251.704,208.066
5,6,1,331.443,57.258,224.576
5,3,8,242.666,76.649,183.081
0,2,6,243.777,316.124,261.823
4,6,4,301.993,112.173,42.113
2,1,0,75.353,120.435,76.55
8,7,8,210.579,102.144,308.597
3,4,3,102.431,154.202,186.22
2,3,7,5.676,100.368,160.208
1,8,0,45.038,170.016,156.913
4,4,3,137.027,192.378,296.735
0,7,3,287.41,104.362,20.908
4,0,8,264.599,116.582,248.661
2,1,7,50.5,302.883,47.614
8,1,5,11.286,288.18,208.078
1,3,2,179.057,227.39,115.706
6,4,2,11.207,69.12,171.579
8,0,7,194.27,190.485,287.286
3,0,7,240.173,356.614,195.019
2,2,6,10.564,342.165,73.686
6,6,3,103.991,206.921,193.518
0,8,8,208.959,141.809,170.405
5,0,0,250.503,6.565,287.743
0,6,4,42.236,65.092,258.066
5,4,3,220.0,331.893,276.492
8,8,3,54.863,289.603,2.609
2,6,5,113.248,236.221,17.632
2,0,8,328.312,182.644,109.682
3,1,4,181.693,126.519,296.225
3,8,2,160.716,196.248,108.311
8,2,4,356.711,264.136,354.558
6,0,5,177.358,59.641,331.402
6,7,0,100.834,41.218,74.317
2,4,1,204.964,73.991,157.069
4,8,2,91.487,49.167,336.722
7,3,0,139.762,294.192,16.473
8,1,6,213.695,274.612,145.998
7,4,3,162.262,25.058,250.74
7,1,6,52.914,36.497,242.077
3,1,4,14.155,298.725,34.143
4,0,2,172.253,186.552,194.119
8,0,2,309.863,22.721,242.506
3,0,4,161.398,105.996,352.03
6,3,4,42.506,107.795,244.214
1,7,8,1.706,114.316,113.961
8,6,1,101.199,6.129,132.611
8,5,5,346.227,246.564,164.027
4,8,0,8.509,156.7,338.526
1,8,0,48.416,162.108,208.023
2,4,0,360.0,316.039,285.426
7,5,0,86.917,358.301,273.614
0,4,4,124.777,111.542,342.029
4,8,4,261.811,53.252,233.136
5,4,5,48.002,278.514,199.473
8,2,1,261.435,335.884,118.113
2,1,2,213.313,95.509,167.236
6,8,3,229.868,225.87,230.92
8,3,7,231.494,143.452,248.279
8,7,1,266.289,86.8,219.772
5,3,6,243.923,315.66,191.669
0,6,3,124.423,351.628,270.763
1,6,0,238.677,343.499,52.365
0,1,4,182.995,236.552,340.134
3,3,3,59.895,234.496,265.635
3,2,5,184.857,39.571,336.038
5,8,6,162.293,344.836,167.04
7,8,8,57.999,217.325,3.458
5,5,6,287.46,353.678,133.08
0,1,5,53.739,6.363,319.082
4,8,6,22.743,266.56,126.546
3,6,7,33.23,144.993,18.52
1,8,0,117.766,310.892,227.582
2,2,6,194.853,71.859,167.322
3,2,1,250.122,130.339,240.581
6,5,0,171.541,236.026,200.669
4,2,4,45.566,335.374,265.846
0,0,1,177.696,18.848,307.746
0,3,3,105.321,38.9,266.604
1,1,2,286.983,251.372,268.892
2,6,5,84.818,82.516,146.009
7,7,2,333.816,5.158,256.064
8,8,8,312.207,34.77,200.199
8,1,2,89.328,13.885,92.514
5,0,4,157.458,174.989,341.97
6,2,2,43.181,214.169,133.102
0,2,8,302.37,226.872,94.057
5,2,6,84.725,87.111,247.372
8,6,6,126.766,112.015,344.334
2,3,1,210.2,146.533,2.654
8,8,3,281.302,159.766,179.594
1,0,5,170.726,35.727,163.747
0,7,5,137.943,100.919,246.188
0,5,7,112.526,240.657,148.413
2,4,5,240.395,323.155,306.39
2,2,0,91.586,41.63,22.577
0,5,2,103.292,92.216,111.06
6,5,7,90.659,230.778,156.449
3,5,7,0.732,259.825,345.048
6,7,0,304.947,99.149,45.416
7,7,3,54.609,133.852,261.416
7,7,2,140.032,176.39,7.692
3,5,7,215.402,333.498,327.132
5,5,3,113.583,223.79,91.175
7,5,5,136.036,350.016,352.025
8,6,1,5.332,308.02,79.289
7,1,5,145.931,193.781,144.683
7,5,5,140.11,208.447,359.501
4,4,6,101.771,315.071,302.742
6,3,8,223.569,254.381,248.71
8,7,8,69.711,96.682,94.264
6,5,7,159.754,333.68,290.516
0,2,2,296.781,340.612,216.625
8,3,1,132.596,124.007,251.458
1,6,5,209.064,319.116,260.622
0,0,6,116.661,50.237,356.383
0,5,5,314.395,322.709,122.493
0,3,4,182.494,81.767,170.827
2,1,7,164.574,279.372,326.88
0,0,7,21.387,25.576,1.12
5,1,4,126.77,218.427,126.664
8,3,4,341.727,142.765,175.825
2,3,3,215.364,241.352,60.567
7,2,0,189.394,272.643,30.051
0,3,5,235.418,233.075,61.095
3,8,5,319.087,167.124,51.887
4,2,8,341.056,287.106,137.094
0,6,8,64.542,130.549,183.396
4,3,4,75.728,78.295,78.566
2,0,1,293.515,12.911,36.465
7,3,4,25.844,291.276,179.886
8,3,2,13.628,248.718,183.484
5,2,1,357.668,107.525,132.572
6,1,4,173.008,25.883,349.051
6,0,5,288.275,96.211,33.758
3,7,4,192.726,260.438,39.329
3,0,6,243.838,312.085,93.34
3,0,2,11.811,342.416,208.678
8,1,3,58.125,343.225,164.921
3,3,8,16.039,340.481,51.477
2,5,8,238.202,99.67,99.332
7,0,3,253.145,176.583,209.679
3,2,8,290.494,168.4,36.447
5,5,2,319.802,326.179,176.912
8,1,5,137.357,151.965,220.394
3,5,8,280.699,128.421,29.703
4,2,4,312.047,287.337,350.357
4,0,4,113.464,70.132,107.085
3,8,4,202.322,50.815,123.519
7,8,7,181.187,64.44,108.892
0,8,7,83.829,281.084,130.076
7,4,5,210.17,29.545,38.34
2,4,7,102.154,99.337,172.611
7,3,6,117.557,287.938,224.687
8,6,8,242.92,15.235,246.994
3,0,2,12.639,351.986,269.476
0,5,7,331.565,8.974,54.41
1,6,1,339.632,321.082,50.675
3,6,4,248.563,56.682,228.662
3,0,4,225.921,26.563,295.858
0,2,4,220.704,214.684,166.526
0,0,8,4.701,27.578,156.099
3,8,6,72.113,302.03,94.99
4,5,7,192.508,306.114,185.3
8,1,5,120.27,242.336,219.23
4,8,4,225.523,312.607,81.512
0,3,4,281.927,319.704,190.64
1,7,0,240.403,144.994,10.15
1,8,0,89.688,114.303,61.361
2,6,3,246.517,212.124,254.526
4,4,3,155.815,52.059,74.932
7,4,4,238.316,56.201,325.0
6,5,7,161.376,308.518,171.25
5,0,8,176.815,212.14,255.937
5,3,0,172.781,277.233,330.632
1,3,5,147.719,63.274,53.041
5,6,0,311.648,158.719,178.121
8,3,8,25.802,157.69,241.914
2,7,2,114.435,342.498,60.01
6,0,8,346.916,326.837,32.358
4,6,0,126.638,5.077,20.568
2,3,6,260.975,219.115,74.171
6,5,7,200.81,230.625,163.065
7,1,3,181.249,281.038,58.032
4,1,2,55.459,89.323,203.237
0,8,3,283.833,62.855,311.734
5,2,3,233.716,83.429,122.158
3,7,0,251.839,62.079,162.371
1,6,5,46.086,351.366,197.508
5,5,0,317.899,160.507,193.945
1,0,2,256.409,113.929,85.964
5,5,7,207.787,81.599,106.527
0,6,4,116.071,352.558,345.402
3,6,3,174.967,5.109,85.132
0,2,6,263.668,115.605,130.466
2,3,3,249.398,22.589,190.389
8,5,0,348.145,236.936,21.301
2,8,1,179.934,349.937,117.499
7,0,4,222.338,176.891,257.485
0,6,3,95.762,264.229,188.002
0,3,4,235.828,127.617,224.883
3,8,7,295.942,32.892,5.451
7,4,5,89.612,155.466,177.702
3,7,5,277.066,284.172,258.556
8,8,8,215.429,299.358,124.449
1,8,3,344.705,334.95,37.376
2,2,0,136.47,304.454,307.673
5,3,0,113.698,320.891,351.009
0,3,1,332.788,47.325,299.223
7,2,2,319.818,58.234,288.655
3,4,6,39.861,206.834,79.689
4,7,1,64.017,92.77,332.519
0,8,5,104.605,51.415,297.361
6,0,6,211.18,320.434,121.345
4,7,4,315.44,186.409,201.377
4,1,8,59.154,358.241,273.788
4,3,6,53.372,169.135,187.112
3,1,2,19.42,142.042,181.526
2,2,2,114.496,120.111,205.401
8,5,1,279.924,333.314,107.338
3,8,8,323.463,16.077,208.269
8,3,5,343.509,266.904,185.362
5,7,1,316.489,136.603,174.105
5,4,5,36.364,70.966,182.027
4,7,1,103.359,9.845,322.247
2,4,2,261.857,121.612,295.182
6,3,1,266.094,108.751,184.83
5,0,7,110.249,105.554,308.254
8,8,0,178.671,185.686,293.496
0,7,3,139.229,42.414,139.633
6,5,3,22.071,300.416,91.967
6,2,4,293.23,336.892,199.084
4,7,8,39.5,252.76,46.07
6,7,2,15.071,17.95,54.98
8,8,7,214.534,247.081,13.243
7,0,1,130.299,180.772,359.59
2,7,3,292.051,23.034,290.878
8,8,2,173.666,290.172,108.71
2,7,2,194.452,149.989,46.281
4,0,6,238.248,356.841,293.541
7,4,2,333.26,164.817,215.367
3,0,5,48.191,248.92,106.946
2,8,3,111.807,329.531,255.577
6,7,0,350.354,108.975,199.105
1,1,6,350.93,88.796,301.425
5,8,4,267.699,183.036,254.819
8,3,4,262.414,226.608,320.186
4,8,6,196.878,295.071,87.123
0,5,1,206.926,157.481,333.234
1,6,1,195.787,89.757,281.284
8,5,8,328.621,326.566,178.19
5,2,6,103.48,250.727,42.696
0,2,8,2.701,358.559,86.095
0,8,0,5.462,259.148,194.644
1,4,6,143.645,337.1,195.42
7,3,3,299.248,199.787,151.694
2,6,1,149.101,221.104,168.056
1,0,8,52.439,214.213,228.699
6,4,1,321.715,278.854,12.128
0,1,1,64.897,305.676,56.564
0,6,2,327.274,157.331,162.247
3,1,0,288.726,313.798,93.266
6,8,7,322.697,353.136,107.766
5,2,7,37.834,120.919,258.626
3,4,0,82.54,321.543,124.034
8,2,5,140.404,108.713,309.996
3,0,1,251.159,117.793,180.424
4,6,4,316.068,151.822,246.764
0,7,0,304.58,159.097,132.148
0,7,0,217.112,122.392,109.176
7,1,7,357.819,92.68,73.24
7,5,3,264.473,52.053,66.435
4,5,3,135.477,85.097,350.061
5,6,5,249.716,223.975,115.37
1,6,3,160.737,286.674,30.648
4,4,1,63.986,225.619,32.713
5,8,5,250.84,276.532,337.145
4,4,3,348.995,188.878,300.752
3,6,4,33.894,215.095,255.171
2,3,4,16.636,152.036,242.591
6,3,6,301.472,250.59,90.818
8,2,2,196.3,224.529,239.462
7,8,7,175.122,197.425,298.676
2,4,3,15.304,128.321,40.15
7,3,4,186.432,121.748,157.914
2,5,1,359.777,325.46,138.283
8,5,1,195.228,193.225,189.859
2,6,8,214.013,208.51,244.857
6,2,5,144.845,335.413,36.483
0,5,1,253.137,51.453,338.487
6,8,3,151.664,97.669,115.363
7,3,5,178.024,128.247,89.179
2,3,5,49.585,171.128,132.551
1,3,1,107.769,61.333,91.456
8,3,0,87.416,356.856,209.526
2,4,2,1.66,249.201,333.559
8,3,1,287.873,238.484,207.299
4,2,6,192.52,301.281,288.214
4,3,1,180.653,192.975,17.437
3,2,7,47.36,117.776,231.854
4,3,7,343.694,289.912,278.443
7,1,2,109.704,63.477,229.768
4,3,2,56.917,94.547,137.094
6,7,6,146.135,263.664,332.04
7,0,7,91.479,105.112,211.27
4,4,7,114.191,346.097,83.456
4,1,2,113.015,353.842,226.279
8,0,1,103.895,108.953,271.054
3,6,8,62.832,111.702,131.625
2,5,5,291.66,12.288,137.157
5,0,0,353.362,71.367,17.604
2,1,0,355.035,226.33,325.662
6,8,2,128.129,110.967,211.055
3,5,8,346.92,190.469,314.369
5,2,2,50.378,280.251,34.817
0,5,2,214.314,277.353,80.957
6,3,0,20.597,156.106,29.038
2,4,3,128.645,113.917,158.792
4,7,0,260.021,293.392,81.274
2,4,2,231.313,36.154,49.65
3,1,3,250.236,323.135,121.524
4,5,0,26.133,64.346,114.789
4,2,0,60.499,22.647,323.593
7,3,5,56.473,55.623,307.866
1,8,7,43.84,208.863,72.642
5,2,3,238.414,341.002,305.467
1,6,4,148.664,153.904,82.559
4,8,7,220.946,24.406,103.476
1,8,3,241.411,116.225,26.751
3,8,3,176.869,289.058,176.786
2,6,0,190.928,70.316,286.748
7,1,7,188.739,63.226,71.692
3,3,7,5.549,157.963,263.425
1,1,6,320.346,46.494,41.152
4,8,0,27.302,174.543,285.363
2,2,1,217.62,73.707,58.336
4,6,5,154.264,246.125,184.786
4,6,8,352.119,313.266,6.894
4,8,8,155.485,159.489,315.845
3,4,6,79.986,122.197,98.498
3,1,2,59.307,151.813,88.351
7,4,5,326.13,55.366,353.814
4,5,4,88.298,118.036,19.006
6,8,1,255.238,80.997,197.598
6,5,4,175.039,183.328,262.363
3,6,2,71.611,28.173,2.154
2,1,3,19.683,241.412,311.69
0,7,0,133.019,210.674,30.875
1,6,5,99.99,197.742,290.345
5,0,2,318.528,296.625,230.519
5,7,5,329.031,211.984,246.274
0,5,7,87.686,240.075,115.574
7,2,3,50.225,173.855,274.837
7,7,8,24.953,97.562,136.39
7,2,5,80.59,143.756,199.285
2,6,1,258.51,81.272,133.434
7,7,7,148.294,338.4,190.957
0,7,8,179.129,77.431,96.727
5,1,4,77.613,157.664,123.121
3,5,7,99.914,212.701,174.59
1,2,3,192.964,91.193,296.047
0,8,2,336.605,282.771,171.301
4,3,0,249.122,118.36,314.673
6,4,6,16.719,313.958,269.604
3,6,4,135.578,28.583,17.269
2,2,4,56.11,26.532,121.042
3,6,6,261.509,143.027,353.005
0,2,4,177.49,147.22,47.745
4,1,2,306.75,58.045,301.453
8,4,8,36.843,193.835,188.617
3,7,8,320.53,184.742,212.646
4,0,7,73.237,287.156,327.359
7,7,8,50.782,231.862,8.456
6,7,5,70.265,38.017,286.67
2,4,5,305.016,203.068,116.441
7,3,7,230.87,225.017,31.909
1,7,8,185.859,328.894,114.091
7,7,5,73.1,62.18,264.246
4,3,4,66.614,158.25,175.526
2,6,7,309.262,212.884,35.123
2,6,3,26.103,15.914,237.491
2,6,0,102.734,126.774,317.814
1,1,3,42.889,55.333,34.346
5,6,4,28.901,193.486,219.33
2,3,7,161.487,247.624,76.484
4,7,8,282.799,197.681,205.868
4,4,7,350.705,322.54,317.679
0,2,1,166.556,356.162,323.996
4,7,1,173.003,186.695,14.4
2,1,4,281.009,97.608,252.268
3,4,5,78.785,14.691,240.143
1,7,5,32.178,195.047,315.794
1,3,5,133.729,345.133,240.966
5,1,3,344.996,6.481,332.575
2,3,0,188.644,184.289,159.238
3,4,6,202.3,318.087,161.953
2,7,1,284.543,30.437,204.742
8,5,1,319.155,101.953,128.604
8,6,5,238.001,246.047,181.114
6,4,3,57.839,328.483,246.69
6,6,4,174.748,356.953,226.765
4,7,4,244.609,178.365,226.656
5,6,1,196.996,83.225,212.549
8,0,0,6.601,311.705,352.164
1,1,4,333.827,289.473,33.15
1,2,1,48.722,138.079,76.18
8,1,4,199.235,323.059,3.15
5,5,1,317.019,243.726,294.426
2,5,1,111.785,134.086,46.584
6,0,8,309.235,94.952,196.862
2,1,0,169.185,349.657,140.748
5,2,3,273.233,149.115,98.855
1,2,0,261.125,266.504,353.474
3,6,5,325.884,80.354,261.449
6,8,6,22.712,179.788,75.234
0,7,0,59.082,84.254,266.511
4,7,7,209.931,29.601,306.349
1,4,0,75.578,195.62,153.106
1,8,2,307.511,128.56,323.947
1,5,3,159.079,14.093,238.52
8,3,0,167.772,254.222,110.777
4,0,3,48.569,131.924,58.141
3,2,7,225.829,311.275,86.43
0,8,8,265.608,52.574,232.057
5,1,0,30.477,285.226,95.347
5,1,4,196.1,313.349,147.735
4,6,8,204.947,329.1,15.324
4,2,3,308.303,299.038,25.218
3,4,7,326.743,206.223,117.336
4,6,1,47.65,289.747,336.45
2,3,0,156.411,340.487,39.072
8,5,2,283.3,33.754,16.048
3,1,4,111.919,184.574,223.893
0,2,5,66.6,171.219,200.735
7,5,1,111.41,268.163,312.6
2,7,3,248.995,253.473,324.835
0,7,6,14.362,184.434,194.816
4,0,4,312.443,221.543,300.863
4,0,1,116.973,164.485,330.543
7,2,4,290.273,115.678,190.221
1,5,1,302.367,217.86,3.573
3,2,7,239.804,157.248,67.98
0,4,5,296.38,3.76,299.036
4,2,1,33.992,191.173,230.393
1,3,1,318.998,345.957,83.354
2,3,2,326.207,293.76,55.05
7,8,8,175.766,286.537,78.934
4,6,6,160.881,294.818,285.467
5,7,2,55.636,88.58,176.763
1,4,8,146.581,253.232,265.129
8,0,1,182.32,226.13,333.666
2,2,2,91.781,73.844,118.234
7,5,6,180.906,171.109,353.649
3,5,7,200.008,336.811,356.335
2,1,0,357.742,192.258,72.045
1,2,0,189.156,170.057,256.275
1,1,5,238.156,230.84,158.277
7,7,6,166.711,31.374,334.892
1,8,8,141.641,122.471,141.049
5,8,2,100.381,306.883,342.978
4,3,8,54.733,143.261,73.903
3,6,7,200.63,261.833,304.501
6,4,1,317.4,81.108,32.601
6,7,3,50.323,185.097,264.868
6,2,2,270.07,262.378,8.602
5,0,8,278.435,23.608,66.876
6,5,1,95.425,1.235,163.002
5,7,6,168.86,325.298,76.741
1,2,3,182.199,234.667,56.245
6,8,2,213.069,148.739,251.058
4,0,4,282.618,244.369,299.973
0,8,5,248.6,163.279,120.209
3,4,7,19.877,230.196,267.496
6,7,4,201.77,309.966,144.448
2,4,7,159.54,21.762,307.398
2,3,2,225.232,162.482,89.928
1,0,4,74.906,34.058,19.402
7,5,0,224.415,49.091,265.857
1,6,4,82.288,86.194,92.185
7,6,6,330.536,231.46,307.179
2,3,8,28.57,109.543,273.61
7,5,8,245.527,220.659,301.985
2,7,6,153.782,34.206,95.936
7,8,7,21.456,339.292,28.481
7,6,5,234.523,291.196,142.263
8,6,1,68.529,60.969,226.976
5,8,0,333.103,208.31,79.008
6,7,5,81.487,162.436,134.519
