0,2,4,267.362,157.089,253.123
1,1,4,233.419,37.451,263.393
2,2,2,220.12,264.256,73.384
5,4,3,226.898,46.46,356.582
1,1,7,183.117,210.562,172.08
5,5,5,263.397,216.108,42.471
5,3,2,66.763,264.765,46.595
8,5,7,41.28,41.343,34.635
4,6,3,113.349,230.265,150.408
8,2,4,9.224,39.753,27.607
1,5,1,165.791,243.328,127.527
8,4,0,103.436,172.372,294.778
2,1,1,135.382,297.141,56.632
7,4,5,46.134,310.607,166.841
6,5,4,97.603,253.031,38.018
8,7,1,97.084,301.486,72.106
8,0,0,226.161,214.569,138.082
3,3,4,72.563,267.594,280.726
6,0,0,68.882,172.174,319.313
6,3,2,305.599,101.945,65.816
4,7,0,44.004,14.567,75.985
2,2,4,48.947,318.308,193.986
2,2,6,21.952,232.578,319.709
0,3,6,134.401,186.832,207.117
2,6,5,180.01,66.705,81.958
2,8,3,8.288,242.943,117.976
4,2,6,285.957,60.674,89.888
8,7,0,260.187,313.589,90.274
2,1,6,135.053,121.27,91.831
7,1,1,59.836,257.271,239.542
4,7,6,175.94,357.848,206.768
5,5,3,273.278,79.441,67.561
8,3,7,163.863,225.799,25.388
3,1,0,179.014,171.39,21.077
5,3,3,74.348,245.082,30.742
7,0,3,271.488,269.588,108.044
0,8,0,12.778,183.099,260.043
1,7,0,69.962,50.648,7.615
7,4,4,221.195,222.129,319.733
0,5,8,352.092,323.282,210.072
1,3,0,158.283,50.517,315.197
5,0,2,346.603,346.891,29.152
0,6,6,110.176,208.132,0.395
4,0,6,183.253,352.295,65.145
5,8,2,269.505,148.143,184.856
8,0,4,13.821,234.046,74.721
5,3,2,63.835,52.967,210.169
8,6,0,266.127,336.776,79.196
1,7,8,90.911,357.223,179.72
5,3,6,342.644,342.827,246.954
7,4,0,3.806,31.809,157.565
1,3,1,39.301,267.642,356.785
8,3,1,20.424,33.141,198.34
2,4,5,214.437,86.264,122.001
1,7,4,205.92,68.92,118.732
8,4,2,53.09,221.752,239.645
8,7,8,347.285,30.074,208.184
5,3,3,97.621,52.253,31.125
8,3,0,150.396,166.83,286.586
2,7,4,27.888,136.586,351.007
3,6,3,88.793,78.186,89.096
7,3,5,72.766,280.386,328.265
3,5,6,1.635,292.539,292.931
3,3,0,205.763,121.642,43.983
3,8,2,196.814,153.75,127.728
2,2,4,250.422,55.436,231.505
6,1,0,254.74,236.61,106.994
4,1,3,334.769,190.978,209.855
7,1,8,288.795,295.842,38.157
8,2,4,280.509,230.311,205.913
6,8,2,213.54,91.925,25.804
6,1,4,184.955,200.701,84.301
2,4,8,85.565,70.55,21.636
0,4,2,259.299,156.144,279.861
2,3,8,308.057,1.593,67.47
7,8,1,289.641,348.954,36.804
6,4,7,245.394,162.394,51.652
5,2,1,112.345,244.499,124.618
5,4,0,241.604,45.674,228.164
1,1,6,233.07,351.821,144.041
5,2,7,284.257,342.262,268.428
4,3,4,287.482,212.486,252.044
1,5,7,269.843,231.286,60.475
3,8,2,293.283,208.507,304.377
4,0,3,12.058,184.608,256.147
6,3,8,282.245,204.713,332.279
7,0,1,254.894,175.647,92.889
7,3,3,355.303,322.334,196.256
1,4,6,317.636,262.09,105.555
8,5,1,52.978,109.594,116.979
1,7,6,120.108,127.295,132.908
4,7,0,88.046,344.008,3.616
5,3,8,232.97,170.77,56.54
8,8,3,138.151,131.22,14.55
6,7,4,298.917,141.391,60.492
0,1,4,150.658,73.617,125.896
6,8,8,37.571,24.595,77.849
3,1,6,143.803,264.832,258.854
0,8,2,4.328,283.141,246.605
2,0,6,352.637,353.567,132.555
6,6,6,112.131,217.576,38.72
2,1,0,145.946,51.953,210.602
6,8,3,283.08,261.493,162.007
5,6,6,231.319,354.146,321.408
6,8,5,22.166,71.43,219.138
3,4,8,197.556,109.456,246.995
3,0,2,154.778,323.967,133.625
2,8,3,281.061,71.501,168.107
7,4,0,121.295,283.334,169.555
8,8,4,105.779,278.928,101.193
5,0,2,320.745,32.372,288.847
1,2,0,313.568,234.989,203.96
8,1,4,12.473,338.722,167.108
5,6,6,278.538,357.404,47.579
0,4,5,241.218,10.061,78.911
2,0,8,326.357,287.326,78.392
8,6,5,160.001,274.633,290.465
3,7,3,312.869,202.206,224.048
5,3,2,101.009,29.19,16.917
2,5,5,312.377,203.639,212.864
8,7,5,83.827,193.346,199.926
3,7,7,138.379,359.274,122.531
4,3,6,61.145,76.788,332.237
3,6,2,204.405,166.747,348.775
4,1,0,39.44,330.227,211.449
5,3,2,266.495,127.509,84.313
5,8,7,53.95,81.675,141.162
4,1,3,172.189,62.177,184.185
5,0,1,21.898,300.53,154.026
5,1,4,60.637,124.181,292.047
2,4,6,330.924,199.501,101.338
8,3,5,46.037,222.736,114.108
4,5,6,118.35,91.164,270.248
3,8,8,254.554,105.276,108.254
4,7,3,246.856,352.042,137.199
0,5,7,300.047,162.292,269.406
0,8,2,253.8,116.514,148.281
0,5,7,230.705,17.55,78.277
6,8,4,255.917,83.913,286.161
6,1,3,40.905,208.648,236.014
2,5,6,216.111,311.785,15.193
4,6,2,113.096,257.597,82.327
6,6,8,43.212,177.062,187.72
4,6,8,138.189,334.314,221.989
6,5,6,348.419,118.994,26.178
4,7,6,69.249,334.381,201.007
2,8,0,339.137,50.198,71.251
3,3,2,267.3,266.127,5.146
5,1,6,202.933,325.786,51.747
4,6,7,255.556,337.154,104.55
7,7,4,146.663,278.926,70.463
0,4,6,357.827,159.746,274.523
4,8,1,79.323,84.192,112.673
1,6,1,139.6,35.986,79.411
5,3,1,309.275,326.78,6.387
1,6,3,302.681,137.001,79.552
5,1,6,231.895,60.713,229.996
4,7,7,65.131,227.733,323.692
3,2,2,40.542,293.419,114.434
2,7,4,237.448,275.992,36.358
0,6,5,167.26,306.529,323.711
6,6,4,189.004,193.107,255.796
3,4,3,274.156,60.486,354.011
7,1,6,154.744,264.999,56.937
7,1,3,154.785,272.153,7.491
4,1,5,44.156,274.205,79.557
1,1,2,339.573,52.11,264.078
2,0,2,0.381,284.947,37.723
8,0,7,322.894,11.537,336.903
3,5,2,305.274,158.281,242.179
5,0,2,294.933,150.51,7.592
0,8,1,155.456,287.783,106.184
5,7,8,75.424,169.44,232.543
7,8,6,243.582,321.266,2.011
8,6,3,9.007,137.517,254.548
5,3,2,115.898,180.099,94.952
5,8,6,352.397,140.518,83.219
4,7,1,203.451,202.982,357.923
1,8,3,64.012,34.221,202.687
1,0,4,9.797,272.042,76.156
1,4,7,69.101,127.673,225.85
1,5,8,77.104,121.579,169.293
5,2,8,155.778,122.156,84.826
0,8,6,244.883,350.087,250.715
5,4,7,82.096,321.53,282.142
5,0,1,167.521,278.75,215.423
3,0,2,204.157,173.526,153.313
3,3,4,108.214,9.544,24.406
8,3,3,11.66,346.29,196.179
0,4,4,163.035,105.966,27.752
4,2,8,225.896,184.963,1.496
7,8,4,51.521,145.589,307.92
7,3,6,88.948,17.365,63.14
6,3,0,32.213,55.26,14.075
4,1,3,250.984,191.433,22.213
0,7,1,85.332,36.052,251.93
7,4,1,248.737,331.229,73.089
7,7,7,163.87,263.946,213.005
1,1,4,151.483,297.176,236.032
7,3,6,239.084,178.666,308.4
3,8,3,126.474,106.952,342.382
4,6,1,71.358,333.758,338.06
4,4,4,70.55,38.007,331.003
2,4,1,308.545,299.994,78.907
7,2,1,120.02,234.051,40.707
1,6,2,234.027,285.066,23.131
2,1,3,104.045,235.081,20.45
4,1,1,22.839,303.484,239.634
2,1,8,212.473,313.968,251.406
0,1,0,145.069,87.074,27.198
7,0,6,333.702,167.456,62.481
8,1,0,97.874,256.398,176.937
2,7,2,69.967,355.237,227.455
2,8,5,130.064,31.37,184.271
1,8,2,226.564,52.277,102.575
4,7,5,331.235,214.174,61.009
6,5,4,255.398,320.741,177.167
3,7,4,66.962,318.951,8.315
3,5,7,125.788,304.733,214.455
8,7,4,198.954,317.026,236.712
4,8,5,106.363,177.793,230.891
3,0,0,346.198,12.827,18.857
7,0,2,146.963,98.264,130.123
4,8,1,264.274,55.105,140.077
8,8,6,113.701,0.368,328.573
5,2,1,165.686,225.371,178.657
4,2,2,11.959,262.655,292.391
6,1,3,72.765,139.482,154.031
6,7,1,326.378,354.431,317.02
7,8,8,156.372,161.606,280.772
8,0,1,237.692,25.915,27.306
2,4,7,169.68,226.163,210.622
7,2,1,233.275,154.64,159.341
8,5,0,313.669,6.741,248.515
6,4,2,247.66,25.715,150.244
5,8,0,105.723,305.731,275.605
3,5,5,129.47,139.475,307.088
1,7,2,314.092,205.84,8.039
5,4,5,197.552,5.62,184.073
6,5,2,356.924,247.341,1.093
7,8,4,348.39,139.85,90.613
0,3,4,89.806,355.756,348.207
1,5,5,154.83,140.512,195.208
5,5,3,169.526,65.569,260.093
6,3,2,66.188,130.236,277.965
6,2,3,314.96,111.788,276.953
8,4,5,83.714,36.443,308.402
2,1,8,74.239,73.381,176.76
4,7,6,7.652,217.337,6.698
7,6,6,10.655,359.062,192.721
3,7,4,249.728,116.69,330.639
7,3,5,57.989,306.974,322.927
2,1,6,6.622,61.59,3.677
2,1,8,334.917,35.754,51.041
6,3,3,310.124,215.431,154.65
4,7,2,34.406,40.016,170.259
0,6,3,205.157,63.217,192.814
0,5,2,340.332,297.163,201.119
2,6,7,108.104,166.82,340.794
1,2,2,307.467,344.124,317.288
6,0,8,352.849,26.873,171.555
2,5,1,132.302,98.776,174.881
6,7,7,304.092,30.893,255.825
0,6,8,97.738,15.574,75.179
6,8,2,265.049,147.197,115.578
5,8,5,65.021,180.819,280.358
4,6,1,134.242,26.709,359.787
7,6,7,70.548,237.901,219.937
4,7,3,12.813,92.825,229.451
6,2,0,6.407,106.018,183.885
8,0,8,113.542,248.495,278.552
0,5,2,89.999,45.677,165.317
7,4,6,136.216,214.133,101.939
3,1,6,315.329,279.044,334.127
3,8,8,99.601,126.944,253.292
5,0,7,231.44,226.741,156.135
1,2,2,240.784,14.706,53.352
2,5,6,166.074,18.165,311.775
1,5,0,327.972,28.682,309.057
2,8,0,58.622,249.496,147.869
8,2,5,88.863,16.734,215.407
4,1,3,212.543,285.667,95.79
2,1,8,124.607,312.538,225.352
3,7,2,49.747,180.635,202.562
8,6,2,200.153,49.5,0.847
7,5,3,37.119,82.599,331.585
8,8,3,151.264,93.216,230.069
3,8,0,255.522,31.687,330.563
1,7,3,65.379,215.381,296.887
5,5,6,293.724,264.319,6.159
1,7,5,74.109,180.097,338.657
8,3,6,311.166,0.988,26.68
8,3,7,102.228,290.629,341.31
3,8,7,167.44,108.04,247.836
3,8,2,240.248,265.465,6.108
0,1,4,224.129,57.782,290.931
6,5,3,20.815,2.085,116.39
0,0,3,186.512,216.275,51.196
8,0,1,243.795,51.948,350.644
3,5,7,295.55,81.821,48.424
5,6,1,61.087,116.023,9.605
4,7,5,92.64,91.978,230.871
5,8,6,283.086,244.489,305.373
5,6,5,46.799,160.074,116.778
4,7,8,234.486,65.778,284.765
7,1,2,319.508,294.331,43.191
7,4,5,17.691,183.012,344.302
3,0,0,172.384,253.294,45.649
2,4,4,352.329,247.517,55.48
1,7,5,219.045,149.011,204.322
2,7,0,297.183,42.45,262.662
5,3,7,200.066,333.681,36.798
4,4,5,220.846,264.889,338.119
8,5,2,197.397,248.706,178.609
8,5,6,52.565,119.459,71.126
8,4,8,253.622,280.541,9.535
3,7,2,206.292,273.892,184.03
0,0,3,318.516,130.956,336.843
2,1,3,338.885,102.33,18.317
7,6,1,27.34,70.131,170.701
7,3,6,293.603,148.265,81.455
3,1,5,181.264,293.446,194.092
6,5,2,105.657,128.462,158.704
2,5,3,347.341,260.001,107.89
3,2,8,313.82,177.016,273.274
2,8,7,295.554,206.655,331.945
8,1,4,309.626,166.439,23.826
1,8,1,47.917,262.449,69.865
1,6,5,85.988,267.467,189.651
6,1,4,230.725,54.75,358.076
7,6,7,172.203,336.794,23.371
2,7,2,134.606,85.428,59.423
3,1,2,69.628,14.058,348.059
4,5,2,12.69,111.185,130.05
4,3,8,104.646,126.424,174.07
4,3,3,42.081,111.933,199.219
4,1,1,262.488,318.069,54.738
6,0,5,102.596,284.925,356.049
6,5,4,132.416,212.911,122.197
7,5,5,266.161,244.588,142.545
0,2,1,331.162,309.282,60.032
5,0,8,79.117,5.147,198.857
4,8,7,63.626,274.931,61.415
5,0,8,22.218,115.07,75.824
5,6,3,62.188,205.222,12.211
8,8,8,127.673,304.138,302.73
6,0,1,98.097,141.272,222.703
7,6,6,48.437,258.162,235.553
5,5,8,64.627,57.815,55.533
3,1,6,144.539,318.266,135.451
5,3,4,225.749,201.148,78.502
8,4,1,307.613,1.348,191.042
7,8,5,125.118,253.275,175.726
6,3,0,79.803,113.533,196.239
8,7,7,159.4,256.219,284.892
5,8,4,9.603,244.643,4.684
0,7,3,49.061,218.042,322.65
3,1,2,307.994,153.057,18.683
2,8,2,339.873,147.901,106.606
6,1,2,302.372,96.144,294.262
7,5,2,144.029,91.759,195.608
8,1,4,85.77,291.958,31.316
1,2,0,118.845,357.384,219.245
6,2,2,7.544,71.462,199.213
3,6,3,288.384,262.888,69.575
0,4,5,270.005,275.966,33.906
7,7,4,45.543,188.16,356.134
3,1,2,221.893,198.561,252.047
1,0,1,95.422,345.724,125.844
6,4,8,343.085,329.376,121.598
2,3,5,162.146,214.5,121.316
5,6,6,185.033,203.565,118.974
8,5,4,178.389,60.961,154.914
8,2,6,190.198,20.445,28.372
6,2,6,138.869,234.932,198.971
8,0,5,185.607,29.131,181.815
1,4,5,43.329,74.96,226.168
3,1,8,333.84,173.621,273.574
6,6,3,209.857,241.79,228.262
7,5,1,104.225,254.885,167.77
5,3,1,316.817,349.602,39.678
0,2,5,225.433,156.023,52.689
8,1,3,76.629,218.677,337.373
6,1,7,283.37,173.062,328.741
5,3,6,101.469,169.349,96.413
5,8,8,9.997,315.01,88.555
6,4,8,89.168,101.457,315.528
2,1,6,205.477,18.051,137.351
2,7,1,214.575,37.522,105.709
5,6,2,31.713,345.617,230.86
3,4,7,21.437,161.877,7.145
8,4,2,131.406,95.356,252.197
7,0,7,39.587,195.33,331.209
4,8,3,214.386,306.807,124.377
4,0,3,2.103,209.638,314.393
2,8,5,316.704,262.738,292.402
1,6,6,91.203,43.354,75.838
7,5,8,282.689,205.704,131.674
6,2,1,134.007,265.332,160.389
0,1,5,194.841,40.137,24.683
7,8,6,309.069,46.908,298.486
6,2,1,165.823,297.282,312.83
5,8,1,95.892,166.803,322.381
0,0,7,339.93,157.952,17.289
6,5,4,316.259,344.59,216.047
0,0,3,315.003,128.08,87.64
8,2,6,321.164,305.926,145.951
3,1,5,189.879,7.344,58.371
4,4,8,107.197,105.971,276.496
8,3,6,12.275,152.137,354.052
5,1,2,290.492,17.043,260.618
4,8,4,194.205,149.745,153.541
2,4,3,233.94,125.022,314.026
6,8,8,21.785,68.804,35.386
6,4,3,357.885,220.133,289.78
2,0,5,192.228,178.999,93.12
4,7,8,350.079,45.952,101.014
4,0,4,317.464,147.738,319.223
7,4,1,224.11,329.737,37.009
3,8,8,126.816,353.576,228.309
3,0,8,195.411,240.97,293.068
7,1,1,296.588,241.225,290.233
2,7,1,334.227,35.59,319.14
6,1,6,46.306,49.397,56.389
8,8,4,89.57,231.715,205.339
7,4,7,3.263,168.89,208.415
4,7,1,286.878,183.934,169.372
4,6,7,299.099,84.769,271.258
5,3,3,277.057,55.007,309.138
6,1,1,276.163,75.27,336.175
1,8,1,151.892,9.819,47.876
2,6,8,43.443,96.53,142.409
6,0,0,342.485,125.329,164.113
3,4,3,324.077,93.568,27.0
2,8,6,78.972,29.191,353.396
0,0,0,75.287,97.763,308.21
6,1,6,248.985,42.301,291.789
4,7,3,277.853,193.305,163.45
0,7,1,189.42,333.932,189.33
4,2,3,129.656,292.559,265.156
6,4,1,329.233,24.324,255.64
6,7,4,319.892,359.139,277.713
5,1,7,23.285,164.914,276.255
6,3,5,75.092,85.693,154.38
3,6,8,167.67,247.02,240.746
8,1,3,207.469,58.426,82.173
3,1,3,82.775,254.373,6.911
0,4,1,325.119,274.283,327.212
1,0,8,144.1,11.483,246.366
5,3,3,351.019,123.469,288.753
3,8,7,78.477,186.977,115.74
0,7,6,168.316,23.355,341.132
7,6,5,127.42,258.916,113.445
8,7,4,142.242,99.855,120.446
5,2,1,333.161,2.655,232.234
1,2,8,193.847,54.433,35.33
6,6,1,44.792,217.217,132.12
7,7,6,317.175,309.608,151.114
1,0,7,97.276,307.911,317.459
4,2,4,319.727,298.741,106.814
8,1,6,352.011,194.837,158.898
2,4,6,170.343,272.886,42.492
1,8,3,282.562,291.988,100.722
0,5,0,351.093,170.83,279.438
2,5,0,291.596,207.867,171.045
5,4,3,20.839,39.7,351.222
3,8,6,346.936,172.509,209.215
5,0,8,0.114,15.116,336.068
7,2,1,345.922,2.158,359.924
5,0,7,242.648,316.733,119.164
5,0,5,303.777,277.34,88.326
0,3,3,358.098,33.283,346.308
1,4,2,34.727,269.05,118.957
0,7,4,354.926,282.718,130.545
6,7,5,296.34,68.675,21.209
1,2,6,330.926,319.903,142.264
1,7,6,319.545,210.263,212.502
7,5,6,180.848,47.875,107.846
4,8,2,37.148,207.827,103.003
0,1,6,125.569,133.619,245.626
8,5,5,91.548,143.722,21.676
4,0,0,209.729,353.708,308.18
2,8,0,258.874,327.751,37.862
2,6,4,297.737,38.507,241.546
7,6,0,144.818,328.088,66.082
2,3,6,153.697,182.487,195.35
7,2,3,95.452,18.462,164.098
2,3,6,95.283,231.87,342.218
0,6,1,293.351,347.909,325.496
4,2,6,357.62,118.085,276.222
5,8,5,137.338,189.212,246.217
5,8,0,236.388,158.288,138.94
5,5,6,58.03,96.554,104.176
3,5,7,65.581,357.529,231.307
6,8,3,266.863,247.451,235.204
0,3,7,136.26,167.18,66.209
5,5,1,50.442,320.811,259.32
2,6,5,14.659,290.705,132.146
1,0,1,291.155,315.537,185.497
2,2,4,343.813,198.384,269.021
8,1,5,128.019,179.083,2.544
3,5,5,269.874,331.496,250.767
5,3,6,51.695,240.44,341.135
3,3,6,147.767,203.355,28.873
8,7,4,227.363,264.531,336.731
8,1,8,238.279,186.034,3.112
2,3,0,146.834,171.009,284.197
4,8,6,94.873,144.171,314.068
6,5,8,255.965,70.732,175.829
1,3,6,158.276,47.368,309.585
0,0,0,294.83,49.139,336.208
2,6,6,269.03,278.437,134.745
6,7,6,89.187,307.541,240.683
0,6,2,249.994,103.714,215.773
2,5,4,51.867,190.983,342.241
7,7,5,192.876,350.398,81.477
1,8,6,328.118,7.597,310.067
2,1,7,92.071,118.558,109.215
0,7,2,304.654,166.098,293.943
3,0,6,197.423,164.57,207.812
1,0,6,151.052,300.422,351.838
3,3,3,30.996,42.3,284.468
8,1,5,102.819,24.567,82.541
6,8,5,274.317,271.734,164.402
1,7,0,42.648,17.185,10.275
3,6,1,90.74,339.393,190.493
5,2,0,44.447,9.064,57.567
5,6,7,72.045,25.606,201.431
4,0,6,19.317,169.677,75.25
0,2,5,167.556,200.339,150.661
3,6,1,104.322,33.087,285.936
6,8,4,295.652,25.334,76.672
7,0,0,270.694,155.875,118.247
4,1,7,92.999,272.485,198.213
2,7,4,162.634,144.819,108.65
6,4,4,254.591,209.656,224.238
0,6,7,151.57,316.109,185.104
3,4,4,85.82,228.259,291.401
1,8,5,196.059,82.124,210.404
6,0,1,82.439,336.385,174.6
7,6,4,285.916,325.13,306.059
0,7,4,50.527,52.832,154.766
0,4,2,258.513,107.614,283.916
2,7,3,271.201,131.597,212.886
0,0,2,317.019,45.763,151.575
8,8,2,116.903,274.738,190.013
2,0,5,6.553,189.28,323.316
0,7,0,54.999,43.123,195.897
6,2,8,182.412,353.278,340.228
4,0,7,75.374,283.857,348.137
8,5,5,114.775,323.826,241.614
7,4,2,241.159,0.933,203.892
3,0,0,16.197,94.855,9.626
5,6,4,319.249,44.666,67.608
7,6,5,259.733,117.684,242.949
3,2,6,111.902,199.093,323.988
0,7,1,194.072,122.012,36.753
5,0,0,112.698,339.691,124.139
1,8,8,93.669,41.462,181.984
5,6,2,231.057,205.012,322.81
2,2,4,81.79,159.952,35.902
4,4,7,150.66,48.16,160.215
0,2,4,79.817,180.642,275.894
4,3,5,305.01,146.532,210.932
0,8,2,1.063,48.057,156.684
2,7,5,184.869,301.485,64.643
8,4,8,239.21,51.007,52.241
4,6,5,313.052,302.05,49.224
0,1,1,193.299,338.98,14.761
5,0,0,203.611,56.402,156.278
7,3,7,218.529,17.932,37.828
3,1,3,120.183,175.225,295.555
3,5,2,221.271,297.924,9.189
6,0,2,145.539,304.989,95.186
4,0,0,133.823,60.284,140.641
2,7,3,353.89,72.492,288.049
4,5,8,161.365,47.517,277.782
6,4,0,20.961,96.251,238.964
6,0,6,191.528,17.702,88.818
7,4,6,58.516,319.736,277.143
7,0,8,311.282,24.753,348.572
3,2,5,153.67,97.907,267.585
0,2,2,169.336,80.128,198.841
2,6,3,288.852,171.035,222.324
6,8,4,46.997,217.323,183.215
6,3,5,250.758,2.811,330.223
6,2,8,315.222,332.263,22.582
5,3,5,33.587,177.044,159.275
4,4,1,127.939,228.039,216.31
6,7,5,211.545,38.889,64.17
2,2,4,296.186,60.762,346.698
8,4,0,308.275,320.434,8.337
4,2,8,259.801,16.308,122.501
8,0,7,35.614,51.817,139.29
5,6,5,243.773,198.829,220.027
3,5,3,202.442,252.027,278.574
6,0,0,218.666,24.277,32.657
4,7,6,185.525,94.146,170.921
7,5,5,291.577,313.058,89.445
2,6,5,16.342,135.718,358.336
2,1,5,337.122,345.498,167.925
1,6,4,35.079,97.999,57.439
5,7,8,279.891,10.034,19.518
1,7,4,93.462,337.439,182.31
4,5,5,110.846,311.181,89.287
3,7,6,25.677,254.415,210.05
6,0,8,341.828,252.697,272.029
8,7,3,11.886,59.997,225.998
8,6,2,144.707,209.804,149.811
8,7,7,222.718,40.522,177.559
6,2,8,217.642,344.581,84.114
8,6,2,239.204,279.586,222.206
4,1,6,66.433,239.367,243.357
0,7,8,139.268,215.546,283.576
6,4,3,348.451,59.708,85.928
3,6,8,147.044,232.884,125.533
2,5,0,183.422,336.717,217.299
3,4,2,300.113,202.935,311.252
0,6,0,175.473,48.181,216.888
3,3,1,351.508,8.813,238.017
8,4,0,342.554,211.376,47.34
4,6,2,193.187,188.247,152.962
0,7,2,334.526,16.899,308.777
1,0,1,297.4,321.378,123.604
4,6,4,136.238,341.522,77.091
7,2,1,177.577,69.973,137.722
2,6,7,30.515,166.464,159.453
6,0,0,110.925,158.52,49.633
3,2,1,23.273,340.961,145.255
4,0,0,188.172,207.735,127.198
6,8,4,296.645,292.036,176.558
4,1,3,3.561,313.364,208.598
1,1,7,160.851,26.412,28.708
2,6,2,158.757,75.752,215.117
3,2,2,54.73,200.613,86.098
5,8,8,97.806,357.235,260.882
0,4,5,74.699,77.88,66.842
7,5,2,80.428,305.635,78.003
1,2,5,129.145,81.748,314.447
5,6,2,239.217,110.786,144.024
3,1,5,241.141,146.999,140.907
1,5,4,156.707,15.257,264.818
3,6,6,115.774,255.67,3.703
3,7,8,34.186,194.883,287.115
0,4,1,346.206,297.68,260.341
4,8,7,240.736,177.779,180.064
7,1,5,159.098,228.938,285.605
4,7,1,86.919,46.462,355.212
2,7,6,213.681,4.617,325.921
2,6,1,338.327,159.202,100.174
2,4,7,121.447,13.602,80.166
1,7,6,169.439,189.354,6.801
5,8,1,141.466,325.475,89.909
1,8,2,173.166,165.817,330.165
3,2,2,203.586,53.698,345.98
0,1,3,88.639,267.411,93.861
8,2,8,244.209,315.832,310.844
6,1,1,276.826,43.67,221.09
0,2,0,230.336,198.466,67.57
2,2,5,184.851,308.871,34.115
0,7,7,330.478,193.358,156.989
6,5,5,115.347,61.519,247.889
8,8,1,319.352,162.299,104.99
6,5,1,353.327,33.268,314.63
0,4,8,59.054,271.285,135.608
5,0,6,220.63,197.454,41.087
5,6,0,334.588,331.251,276.568
