predict,target
-0.10484,0.27
-0.05918,-0.48
-0.0022400000000000002,0.12
-0.04656,-0.09
-0.08166000000000001,-0.03
-0.08054,-0.31
-0.30347999999999997,-0.04
0.1033,0.25
-0.052919999999999995,-0.15
0.052140000000000006,0.42
0.1536,0.16
-0.1318,0.48
-0.10492000000000001,0.47
0.20608,0.35
-0.09945999999999999,-0.32
-0.1784,0.01
0.1153,-0.05
-0.11098000000000001,-0.29
0.2451,0.01
0.11128,0.25
0.18634,-0.26
-0.10525999999999999,0.16
-0.0716,-0.22
0.21797999999999998,-0.41
0.05086,0.45
-0.18872,-0.06
-0.07568,0.46
0.066,0.42
0.00782,-0.47
0.17176,-0.19
-0.013720000000000001,-0.32
-0.15756,0.24
0.24301999999999999,0.25
-0.05284,0.04
-0.05742,0.23
-0.1316,-0.38
0.01594,0.45
-0.10125999999999999,-0.26
-0.019459999999999998,-0.16
-0.18942,-0.44
0.0022400000000000002,0.04
-0.03242,0.1
4e-05,-0.41
-0.10865999999999999,0.27
0.02866,-0.31
0.03866,0.01
-0.10236,-0.26
-0.061040000000000004,0.19
-0.30504000000000003,-0.33
0.050460000000000005,0.35
-0.05806,-0.2
0.11918,-0.42
0.09814,0.4
0.13358,0.28
-0.039720000000000005,0.14
0.11732,0.42
0.09042,0.37
0.17446,0.16
0.08439999999999999,0.45
-0.18876,-0.29
-0.00878,-0.24
-0.07429999999999999,0.34
-0.07354,0.34
-0.05804,0.16
0.08712,0.04
0.00908,-0.22
-0.06194,0.11
0.026539999999999998,0.2
0.0217,-0.47
-0.12902,-0.05
-0.08356,-0.05
0.17044,0.15
-0.25386,-0.36
-0.08084,0.38
-0.04888,-0.46
0.06844,-0.31
-0.27484000000000003,0.31
0.11567999999999999,0.41
-0.16014,-0.42
-0.15526,-0.04
-0.22454000000000002,0.0
0.08650000000000001,-0.42
-0.0417,0.28
0.08132,0.5
0.00526,0.21
0.12308,0.19
-0.11496,-0.02
0.07422,-0.49
0.1153,-0.26
0.053419999999999995,-0.15
-0.31476,-0.48
-0.07442,-0.01
0.06654,0.05
-0.0028000000000000004,0.37
-0.15714,0.33
-0.18367999999999998,-0.05
-0.07072,-0.42
-0.01374,0.07
0.20565999999999998,-0.24
0.14828,-0.21
0.13414,0.27
0.028159999999999998,0.3
-0.0034799999999999996,-0.43
-0.09316,-0.18
-0.06412,0.47
-0.1892,-0.46
-0.05532,-0.29
0.00588,-0.14
0.22344,0.42
-0.04046,0.38
-0.053739999999999996,0.12
0.03528,-0.49
-0.16172,-0.03
0.13970000000000002,-0.38
0.13334,0.3
0.01586,0.08
-0.20094,0.36
0.15098,0.47
-0.04486,0.35
0.13028,-0.07
-0.06849999999999999,0.38
0.12882,0.49
0.23588,0.39
0.07008,-0.2
0.12864,-0.09
-0.1219,-0.44
0.06204,0.44
-0.13083999999999998,-0.45
-0.08424,-0.04
